Date,AUD=,NZD=,EUR=,GBP=,CAD=,CHF=,JPY=,AUDNZD=R,EURAUD=R,GBPAUD=R,AUDCAD=R,AUDCHF=R,AUDJPY=R,EURNZD=R,GBPNZD=R,NZDCAD=R,NZDCHF=R,NZDJPY=R,EURGBP=R,EURCAD=R,EURCHF=R,EURJPY=R,GBPCAD=R,GBPCHF=R,GBPJPY=R,CADCHF=R,CADJPY=R,CHFJPY=R
2020-03-13,0.6184,0.6059,1.11065,1.22775,1.38045,0.94985,107.925,1.02065,1.796,1.9856,0.85365,0.58735,66.74,1.83305,2.0266,0.8364,0.57555,65.39,0.9045,1.5332,1.05495,119.865,1.69505,1.1663,132.52,0.68805,78.18,113.625
2020-03-20,0.5799,0.571,1.0695,1.16425,1.43645,0.98665,110.815,1.0156,1.8443,2.0077,0.833,0.57215,64.26,1.87305,2.03895,0.8202,0.5634,63.275,0.9186,1.5363,1.05525,118.515,1.6724,1.1487,129.015,0.68685,77.145,112.315
2020-03-27,0.6166,0.6037,1.1142,1.24575,1.39795,0.95135,107.905,1.0214,1.807,2.02035,0.862,0.5866,66.53,1.84565,2.06355,0.84395,0.5743,65.14,0.8944,1.5576,1.06,120.23,1.7415,1.18515,134.425,0.68055,77.185,113.425
2020-04-03,0.5996,0.5871,1.0809,1.2262,1.42025,0.9779,108.465,1.0213,1.8027,2.04505,0.85155,0.58635,65.04,1.8411,2.08855,0.83385,0.5741,63.68,0.8815,1.53515,1.057,117.24,1.7415,1.1991,133.0,0.68855,76.37,110.915
2020-04-10,0.6351,0.6078,1.0936,1.24545,1.3954,0.96625,108.47,1.0417,1.72275,1.96195,0.8858,0.6134,68.84,1.79455,2.04375,0.8504,0.5888,66.09,0.87805,1.526,1.05665,118.595,1.7379,1.2034,135.065,0.69245,77.715,112.235
2020-04-17,0.6365,0.6026,1.0878,1.2501,1.4,0.9673,107.525,1.0549,1.70895,1.96465,0.8908,0.61535,68.42,1.8027,2.07245,0.8445,0.58335,64.86,0.86985,1.5224,1.0516,116.92,1.75015,1.20895,134.42,0.69075,76.805,111.18
2020-04-24,0.6387,0.602,1.0821,1.2369,1.4104,0.97315,107.515,1.06095,1.69435,1.9366,0.9008,0.6215,68.67,1.79765,2.05465,0.8491,0.5858,64.72,0.8749,1.5263,1.0531,116.355,1.74455,1.20365,132.99,0.68995,76.23,110.49
2020-05-01,0.6419,0.6069,1.0985,1.2504,1.4086,0.9614,106.945,1.0594,1.7107,1.9481,0.9042,0.6171,68.63,1.81235,2.0639,0.8535,0.5825,64.78,0.8781,1.5468,1.0557,117.405,1.76145,1.20225,133.7,0.68255,75.9,111.21
2020-05-08,0.653,0.6135,1.08405,1.2409,1.3927,0.9708,106.665,1.0644,1.6601,1.9003,0.90945,0.63395,69.65,1.767,2.02265,0.8544,0.5956,65.44,0.8736,1.50975,1.0524,115.63,1.7282,1.20465,132.36,0.69705,76.59,109.875
2020-05-15,0.6415,0.5933,1.0816,1.2106,1.411,0.9716,107.035,1.08125,1.68605,1.8871,0.90515,0.6233,68.66,1.823,2.04045,0.8371,0.57645,63.5,0.89345,1.52615,1.0509,115.77,1.70815,1.17625,129.58,0.6886,75.86,110.165
2020-05-22,0.6536,0.6109,1.0902,1.2166,1.3996,0.9711,107.625,1.0722,1.66785,1.86255,0.915,0.6347,70.345,1.7882,1.99695,0.8534,0.592,65.61,0.89545,1.52605,1.0586,117.325,1.70425,1.1822,131.02,0.69365,76.88,110.835
2020-05-29,0.6667,0.6203,1.1099,1.2346,1.3771,0.96135,107.785,1.0748,1.6648,1.8518,0.9181,0.6409,71.88,1.7893,1.99035,0.8542,0.5963,66.88,0.899,1.52845,1.067,119.665,1.70015,1.1869,133.11,0.6981,78.29,112.15
2020-06-05,0.6969,0.65075,1.1286,1.2665,1.3426,0.9626,109.59,1.0709,1.61945,1.81735,0.93565,0.67085,76.375,1.7343,1.94625,0.8737,0.6264,71.315,0.8911,1.5153,1.0864,123.685,1.7004,1.21915,138.795,0.71695,81.625,113.845
2020-06-12,0.6864,0.6447,1.1256,1.25415,1.35855,0.9524,107.355,1.06505,1.63985,1.82715,0.93255,0.65375,73.69,1.74645,1.94595,0.8756,0.61385,69.19,0.8975,1.52915,1.072,120.84,1.7038,1.19445,134.635,0.701,79.025,112.72
2020-06-19,0.6834,0.6408,1.1177,1.2358,1.36055,0.95235,106.885,1.0665,1.6355,1.8083,0.9298,0.65085,73.045,1.74425,1.9285,0.87185,0.61025,68.49,0.9044,1.52065,1.06445,119.465,1.68135,1.17695,132.09,0.69995,78.56,112.23
2020-06-26,0.6863,0.6425,1.1219,1.2335,1.369,0.9481,107.225,1.0682,1.6347,1.7973,0.93955,0.6507,73.59,1.74615,1.91985,0.8796,0.60915,68.89,0.9095,1.5359,1.0637,120.295,1.68865,1.16945,132.26,0.69255,78.325,113.09
2020-07-03,0.6942,0.65345,1.1249,1.2485,1.35465,0.94585,107.51,1.06235,1.6204,1.7985,0.9404,0.6566,74.63,1.7215,1.91065,0.8852,0.61805,70.255,0.901,1.52385,1.064,120.94,1.69125,1.1809,134.225,0.6982,79.365,113.665
2020-07-10,0.69495,0.6581,1.13,1.2622,1.35935,0.941,106.905,1.05595,1.62605,1.81625,0.9447,0.65395,74.295,1.71705,1.91795,0.8946,0.6193,70.355,0.8953,1.53605,1.0633,120.8,1.7158,1.18775,134.94,0.69225,78.645,113.61
2020-07-17,0.69975,0.6558,1.1428,1.25675,1.3578,0.93865,107.005,1.067,1.63315,1.796,0.9501,0.6568,74.875,1.7426,1.91635,0.8904,0.61555,70.175,0.90935,1.5517,1.0727,122.285,1.7064,1.17965,134.475,0.6913,78.805,114.0
2020-07-24,0.71045,0.6646,1.1656,1.2791,1.3415,0.9208,106.135,1.06895,1.64065,1.8007,0.95295,0.65405,75.405,1.75385,1.9249,0.8914,0.6118,70.54,0.9111,1.5634,1.07305,123.71,1.7159,1.17775,135.78,0.68635,79.13,115.29
2020-07-31,0.7143,0.6634,1.1776,1.309,1.3415,0.9129,105.895,1.07755,1.649,1.83185,0.95825,0.6521,75.62,1.7769,1.9739,0.8893,0.60515,70.18,0.9002,1.58015,1.0753,124.7,1.75535,1.19455,138.525,0.68055,78.915,115.965
2020-08-07,0.7158,0.6604,1.1788,1.3053,1.33845,0.9125,105.925,1.0839,1.6468,1.82355,0.95805,0.65315,75.82,1.78495,1.9765,0.8839,0.6026,69.95,0.9031,1.57775,1.07565,124.865,1.74705,1.19105,138.26,0.68175,79.14,116.08
2020-08-14,0.7172,0.654,1.18425,1.3086,1.32675,0.90905,106.605,1.0966,1.65125,1.8246,0.95155,0.65195,76.46,1.8108,2.0009,0.8677,0.5945,69.72,0.90495,1.5712,1.0765,126.245,1.73615,1.18955,139.5,0.6852,80.35,117.27
2020-08-21,0.7162,0.65405,1.1797,1.30895,1.3177,0.9116,105.795,1.095,1.6472,1.8276,0.94375,0.6529,75.77,1.8037,2.0013,0.86185,0.5962,69.195,0.90125,1.5545,1.0754,124.81,1.7248,1.19325,138.48,0.6918,80.285,116.055
2020-08-28,0.7367,0.6743,1.1905,1.3352,1.3099,0.904,105.355,1.09255,1.616,1.81245,0.965,0.66595,77.615,1.76555,1.98015,0.88325,0.60955,71.04,0.89165,1.5594,1.0762,125.425,1.74895,1.20705,140.67,0.69015,80.43,116.545
2020-09-04,0.72805,0.6722,1.184,1.32835,1.3062,0.91335,106.245,1.0833,1.6258,1.824,0.95105,0.66515,77.37,1.76125,1.97595,0.87795,0.614,71.42,0.8913,1.54625,1.0814,125.78,1.73475,1.2132,141.12,0.69935,81.35,116.32
2020-09-11,0.7284,0.6666,1.18465,1.27955,1.3176,0.9088,106.155,1.0927,1.62635,1.75665,0.95975,0.66195,77.34,1.77715,1.91955,0.8783,0.6058,70.78,0.9258,1.5609,1.0766,125.78,1.6859,1.16285,135.855,0.68975,80.585,116.83
2020-09-18,0.729,0.6761,1.1839,1.29165,1.32055,0.9118,104.565,1.07825,1.624,1.77185,0.96265,0.6647,76.235,1.7511,1.91045,0.89285,0.6165,70.705,0.91655,1.5634,1.0795,123.81,1.7057,1.1777,135.075,0.69045,79.19,114.69
2020-09-25,0.7028,0.6544,1.1632,1.27475,1.3386,0.92855,105.615,1.07395,1.6551,1.8138,0.94075,0.6526,74.23,1.77755,1.94795,0.876,0.60765,69.115,0.9125,1.5571,1.08005,122.85,1.7064,1.18365,134.635,0.6937,78.9,113.745
2020-10-02,0.7163,0.66395,1.1715,1.2933,1.3309,0.9214,105.345,1.079,1.6354,1.806,0.95355,0.66005,75.45,1.7646,1.9487,0.88375,0.61175,69.925,0.9055,1.5594,1.0795,123.39,1.7221,1.19215,136.265,0.69225,79.125,114.3
2020-10-09,0.724,0.6666,1.1826,1.3048,1.312,0.9103,105.605,1.0861,1.6334,1.8022,0.9499,0.65905,76.46,1.77405,1.9574,0.8746,0.6068,70.4,0.90635,1.5516,1.0765,124.89,1.7119,1.18775,137.79,0.69385,80.495,116.01
2020-10-16,0.7081,0.6606,1.172,1.29155,1.3189,0.9148,105.42,1.07205,1.655,1.824,0.9338,0.64775,74.645,1.7743,1.9554,0.87105,0.6042,69.63,0.90735,1.54545,1.07205,123.545,1.70325,1.1815,136.155,0.6937,79.94,115.24
2020-10-23,0.7138,0.6694,1.1861,1.3042,1.3123,0.9044,104.705,1.06635,1.66165,1.82715,0.93675,0.64555,74.74,1.7719,1.9483,0.8785,0.6054,70.09,0.90945,1.5565,1.0727,124.19,1.7115,1.17955,136.56,0.68915,79.785,115.775
2020-10-30,0.7027,0.6618,1.1649,1.2943,1.3319,0.9169,104.655,1.0618,1.65775,1.84185,0.93595,0.6443,73.54,1.7602,1.9557,0.8815,0.6068,69.26,0.9,1.5515,1.0681,121.91,1.7239,1.18675,135.455,0.68845,78.575,114.14
2020-11-06,0.7258,0.6773,1.1874,1.31575,1.3057,0.90065,103.355,1.0716,1.63595,1.81285,0.94765,0.65365,75.015,1.75315,1.9426,0.88435,0.60995,70.005,0.90245,1.5504,1.06935,122.72,1.71795,1.18495,135.99,0.68975,79.16,114.76
2020-11-13,0.7269,0.6846,1.1834,1.3188,1.3133,0.9128,104.635,1.06175,1.628,1.8143,0.95465,0.66355,76.06,1.7286,1.92635,0.8991,0.6249,71.63,0.8973,1.5542,1.0802,123.825,1.732,1.2038,137.99,0.69505,79.675,114.63
2020-11-20,0.7304,0.6929,1.1855,1.3284,1.3098,0.9111,103.855,1.0541,1.6231,1.81875,0.9567,0.66545,75.855,1.7109,1.91715,0.9076,0.6313,71.965,0.8924,1.5528,1.0801,123.12,1.73995,1.21035,137.96,0.6956,79.29,113.99
2020-11-27,0.7387,0.7025,1.19635,1.3316,1.2992,0.9043,104.115,1.05155,1.61955,1.8026,0.9597,0.668,76.91,1.703,1.8955,0.9127,0.63525,73.14,0.89845,1.5543,1.08185,124.555,1.73,1.20415,138.64,0.69605,80.135,115.135
2020-12-04,0.7424,0.70475,1.2122,1.34395,1.27825,0.8923,104.155,1.0534,1.6328,1.81025,0.94895,0.66245,77.325,1.72,1.907,0.90085,0.62885,73.405,0.902,1.5495,1.08165,126.26,1.7179,1.1992,139.98,0.6981,81.48,116.725
2020-12-11,0.7534,0.7072,1.2113,1.3225,1.2774,0.8895,104.025,1.06535,1.6078,1.7554,0.96215,0.67015,78.37,1.7128,1.87005,0.9032,0.62905,73.57,0.9159,1.54695,1.07745,126.005,1.68895,1.17635,137.57,0.6965,81.455,116.945
2020-12-18,0.7625,0.7127,1.2257,1.3522,1.2785,0.8834,103.325,1.06985,1.60745,1.7734,0.97485,0.6736,78.785,1.7198,1.8973,0.9112,0.6296,73.64,0.90645,1.5671,1.0828,126.645,1.7288,1.19455,139.72,0.69095,80.815,116.965
2020-12-25,0.75995,0.71235,1.2206,1.355,1.287,0.8893,103.495,1.06685,1.60615,1.783,0.97805,0.67585,78.65,1.7135,1.90215,0.9168,0.6335,73.725,0.9008,1.5709,1.08545,126.33,1.7439,1.205,140.235,0.691,80.415,116.38
2021-01-01,0.7705,0.7199,1.2214,1.3673,1.2729,0.8853,103.205,1.0703,1.57545,1.7746,0.9808,0.68215,79.52,1.68625,1.8993,0.9164,0.6373,74.295,0.8878,1.5452,1.07465,125.28,1.74045,1.21045,141.11,0.6955,81.08,116.575
2021-01-08,0.776,0.72445,1.2219,1.3565,1.2685,0.8856,103.945,1.07115,1.5746,1.7481,0.98435,0.68725,80.66,1.68665,1.87245,0.91895,0.64155,75.305,0.9008,1.55,1.0821,127.01,1.7207,1.20135,141.0,0.69815,81.945,117.375
2021-01-15,0.7703,0.714,1.208,1.3588,1.27345,0.8909,103.885,1.07885,1.56825,1.764,0.98095,0.68625,80.02,1.69185,1.9031,0.90925,0.6361,74.175,0.889,1.53835,1.0762,125.49,1.7304,1.21055,141.16,0.6996,81.58,116.605
2021-01-22,0.7717,0.7186,1.2168,1.3686,1.2737,0.8854,103.785,1.0739,1.57675,1.7735,0.9829,0.68325,80.09,1.6933,1.9045,0.9153,0.63625,74.58,0.8891,1.54985,1.07735,126.285,1.7432,1.21175,142.04,0.69515,81.485,117.215
2021-01-29,0.7643,0.7192,1.21365,1.37035,1.2779,0.89045,104.695,1.0627,1.58795,1.7926,0.9767,0.6806,80.02,1.6875,1.905,0.9191,0.6404,75.295,0.8858,1.5509,1.0807,127.065,1.75085,1.22,143.44,0.6968,81.925,117.575
2021-02-05,0.7678,0.7199,1.2044,1.3735,1.2753,0.899,105.375,1.06655,1.56865,1.7889,0.9792,0.69025,80.905,1.67305,1.9079,0.9181,0.6472,75.86,0.8769,1.536,1.08275,126.91,1.75165,1.23475,144.73,0.70495,82.625,117.215
2021-02-12,0.7756,0.7226,1.212,1.3846,1.2696,0.8914,104.945,1.07335,1.56265,1.78485,0.9847,0.6915,81.395,1.67725,1.9157,0.9174,0.6442,75.835,0.87555,1.5388,1.08055,127.19,1.7575,1.2342,145.275,0.70225,82.66,117.71
2021-02-19,0.787,0.7306,1.2119,1.4016,1.2612,0.8964,105.445,1.0772,1.53985,1.78095,0.99255,0.70545,82.985,1.65875,1.9184,0.9214,0.6549,77.04,0.86465,1.52845,1.08635,127.79,1.7677,1.2564,147.79,0.71075,83.605,117.63
2021-02-26,0.7706,0.72355,1.2076,1.3934,1.2741,0.9084,106.595,1.065,1.5671,1.8082,0.9818,0.70005,82.14,1.66895,1.92575,0.92185,0.65725,77.125,0.86665,1.5386,1.097,128.72,1.77535,1.26575,148.53,0.71295,83.665,117.345
2021-03-05,0.7687,0.7161,1.1918,1.3843,1.2657,0.9311,108.355,1.07345,1.5504,1.8008,0.97295,0.71575,83.29,1.6643,1.9331,0.9064,0.66675,77.595,0.8609,1.50845,1.1097,129.14,1.7521,1.28895,149.995,0.73565,85.605,116.37
2021-03-12,0.7766,0.7176,1.1954,1.39245,1.2473,0.9299,109.015,1.08225,1.53925,1.79305,0.96865,0.72215,84.66,1.66585,1.9404,0.8951,0.6673,78.23,0.8585,1.491,1.1116,130.32,1.7368,1.29485,151.8,0.74555,87.4,117.23
2021-03-19,0.7743,0.7165,1.1904,1.387,1.2499,0.9294,108.885,1.08065,1.5374,1.79155,0.9678,0.71965,84.31,1.6614,1.9361,0.89555,0.6659,78.015,0.8581,1.48785,1.10635,129.62,1.73385,1.28925,151.045,0.7436,87.115,117.155
2021-03-26,0.7637,0.7003,1.1798,1.3789,1.2578,0.9391,109.655,1.09195,1.5445,1.8055,0.9603,0.7171,83.73,1.6865,1.97155,0.8794,0.6567,76.68,0.8554,1.48315,1.10755,129.325,1.73385,1.29475,151.18,0.74675,87.195,116.77
2021-04-02,0.76065,0.7032,1.1764,1.3831,1.2575,0.9423,110.725,1.0817,1.54655,1.8186,0.9568,0.7168,84.2,1.67295,1.96715,0.88455,0.66265,77.84,0.85045,1.4798,1.1085,130.22,1.74005,1.30345,153.125,0.7491,88.0,117.47
2021-04-09,0.7622,0.7031,1.1898,1.37095,1.2529,0.925,109.665,1.08405,1.56165,1.7986,0.9552,0.70505,83.585,1.69295,1.9498,0.8811,0.65035,77.105,0.86825,1.4917,1.10105,130.53,1.718,1.26805,150.34,0.7381,87.505,118.555
2021-04-16,0.7734,0.7143,1.1985,1.38315,1.2506,0.92015,108.785,1.08275,1.54965,1.7884,0.9672,0.71165,84.135,1.67785,1.93635,0.8933,0.6573,77.705,0.8665,1.49885,1.1028,130.38,1.72975,1.27275,150.465,0.73575,86.985,118.225
2021-04-23,0.77465,0.719,1.21,1.3876,1.2476,0.9136,107.925,1.0774,1.562,1.7913,0.96645,0.7077,83.605,1.6829,1.9299,0.897,0.6569,77.6,0.872,1.5096,1.10545,130.59,1.7312,1.26775,149.755,0.7323,86.51,118.13
2021-04-30,0.7717,0.7162,1.202,1.3816,1.2291,0.9135,109.285,1.0775,1.5576,1.7903,0.9485,0.70495,84.335,1.67835,1.9291,0.8803,0.65425,78.27,0.87,1.4774,1.09805,131.36,1.6981,1.2621,150.99,0.7432,88.915,119.635
2021-05-07,0.7844,0.7275,1.2164,1.3974,1.2132,0.90115,108.615,1.0782,1.55075,1.7815,0.9516,0.7069,85.195,1.672,1.9208,0.8826,0.6556,79.015,0.8705,1.47575,1.09615,132.12,1.6953,1.2593,151.78,0.74275,89.525,120.53
2021-05-14,0.7774,0.7256,1.2142,1.4098,1.2104,0.9013,109.355,1.0714,1.56185,1.8135,0.941,0.70065,85.015,1.67335,1.94295,0.8783,0.654,79.35,0.86125,1.4697,1.09435,132.78,1.7064,1.27065,154.17,0.7446,90.345,121.33
2021-05-21,0.7732,0.7172,1.2181,1.41495,1.2068,0.8978,108.955,1.07825,1.5754,1.8297,0.93335,0.69425,84.255,1.69845,1.9728,0.86565,0.6439,78.145,0.8609,1.47025,1.0936,132.72,1.7075,1.2703,154.16,0.74395,90.285,121.355
2021-05-28,0.7714,0.7249,1.2191,1.4189,1.20705,0.8999,109.825,1.06535,1.58065,1.83945,0.9311,0.69415,84.775,1.68385,1.95965,0.874,0.6516,79.575,0.8593,1.47175,1.09725,133.995,1.71275,1.2769,155.935,0.74555,91.045,122.12
2021-06-04,0.7738,0.7214,1.2167,1.4156,1.20795,0.8994,109.505,1.07265,1.57235,1.8294,0.93505,0.69595,84.735,1.6866,1.9623,0.8717,0.6488,78.995,0.8595,1.47025,1.0943,133.23,1.7106,1.2732,155.015,0.7443,90.62,121.755
2021-06-11,0.7707,0.7127,1.2108,1.41075,1.2157,0.8981,109.665,1.08135,1.57105,1.83045,0.93695,0.69215,84.52,1.69885,1.97945,0.8664,0.6401,78.16,0.85825,1.472,1.0874,132.78,1.71505,1.267,154.71,0.73875,90.205,122.105
2021-06-18,0.7478,0.6935,1.1862,1.3811,1.2464,0.9226,110.195,1.0783,1.58625,1.8469,0.93205,0.68995,82.405,1.71045,1.9915,0.8644,0.6398,76.42,0.85885,1.4785,1.0944,130.715,1.7214,1.2742,152.19,0.7402,88.41,119.44
2021-06-25,0.7587,0.7074,1.1935,1.38785,1.2296,0.9177,110.79,1.07255,1.5731,1.82925,0.9329,0.69625,84.055,1.68715,1.9619,0.8698,0.6492,78.375,0.85995,1.4675,1.0953,132.225,1.7065,1.2736,153.76,0.74635,90.1,120.725
2021-07-02,0.7526,0.70285,1.1865,1.38225,1.2321,0.9208,111.055,1.0708,1.57655,1.83665,0.9273,0.693,83.565,1.68815,1.9666,0.86595,0.6472,78.055,0.85835,1.4618,1.0925,131.735,1.70305,1.2728,153.505,0.74735,90.135,120.605
2021-07-09,0.7486,0.6998,1.1875,1.3901,1.2448,0.91395,110.155,1.0697,1.5863,1.8569,0.93185,0.6842,82.46,1.6969,1.98645,0.8711,0.6396,77.085,0.85425,1.4782,1.08535,130.81,1.7304,1.2705,153.125,0.73425,88.495,120.525
2021-07-16,0.7403,0.701,1.1806,1.3774,1.2613,0.9196,110.095,1.05715,1.5949,1.8598,0.9336,0.68065,81.465,1.686,1.96605,0.88315,0.64385,77.065,0.85755,1.489,1.08555,129.93,1.7363,1.26585,151.51,0.72905,87.265,119.69
2021-07-23,0.7365,0.6973,1.1773,1.3747,1.2563,0.9192,110.555,1.05655,1.5979,1.8656,0.92545,0.6772,81.445,1.68825,1.97105,0.87595,0.641,77.09,0.8565,1.4788,1.08215,130.15,1.7265,1.2634,151.945,0.73175,88.005,120.265
2021-07-30,0.7345,0.6976,1.1871,1.3903,1.2472,0.9056,109.715,1.0529,1.6162,1.89285,0.91605,0.66515,80.585,1.7017,1.99295,0.87005,0.63175,76.535,0.8538,1.48055,1.07505,130.24,1.734,1.25905,152.535,0.7261,87.97,121.155
2021-08-06,0.73555,0.701,1.17615,1.3873,1.2554,0.9146,110.265,1.04925,1.59905,1.8861,0.9234,0.67275,81.105,1.6778,1.97905,0.88,0.64115,77.275,0.8478,1.47655,1.0757,129.685,1.7416,1.26885,152.97,0.72855,87.835,120.56
2021-08-13,0.737,0.7039,1.1793,1.3865,1.2515,0.9156,109.585,1.04705,1.6001,1.88125,0.92235,0.6748,80.765,1.67535,1.96975,0.8809,0.6445,77.135,0.85055,1.4759,1.07975,129.23,1.7352,1.26945,151.94,0.7316,87.565,119.685
2021-08-20,0.71345,0.6827,1.1697,1.36225,1.2823,0.91715,109.815,1.04505,1.6395,1.90935,0.9149,0.65435,78.345,1.71335,1.9954,0.8754,0.62615,74.97,0.85865,1.4999,1.07275,128.45,1.7468,1.2494,149.595,0.71525,85.635,119.735
2021-08-27,0.7312,0.70115,1.1795,1.3759,1.2628,0.9113,109.835,1.04285,1.6131,1.8817,0.92335,0.66635,80.31,1.6822,1.96235,0.8854,0.63895,77.01,0.85725,1.4895,1.0749,129.55,1.7375,1.25385,151.12,0.72165,86.975,120.525
2021-09-03,0.7459,0.71625,1.1883,1.38665,1.2528,0.91365,109.745,1.0414,1.59315,1.85905,0.93445,0.6815,81.86,1.65905,1.936,0.89735,0.6544,78.605,0.85695,1.4887,1.0857,130.41,1.7372,1.26695,152.18,0.7293,87.6,120.115
2021-09-10,0.7356,0.71135,1.1815,1.3841,1.2691,0.91775,109.935,1.0336,1.60615,1.8816,0.93355,0.67505,80.865,1.66015,1.9448,0.9032,0.65315,78.2,0.8536,1.49945,1.08435,129.89,1.75655,1.27025,152.16,0.72315,86.625,119.785
2021-09-17,0.7266,0.70425,1.1727,1.3744,1.2768,0.9325,109.975,1.0317,1.614,1.89155,0.9277,0.67755,79.91,1.6652,1.9516,0.89915,0.6567,77.45,0.85325,1.4973,1.09355,128.97,1.75485,1.28165,151.15,0.73035,86.135,117.935
2021-09-24,0.7259,0.7014,1.1716,1.3684,1.26545,0.9241,110.735,1.0347,1.61365,1.8834,0.91875,0.6715,80.395,1.66965,1.94875,0.88795,0.649,77.695,0.85675,1.4826,1.0836,129.73,1.73045,1.26475,151.41,0.7309,87.5,119.715
2021-10-01,0.7257,0.6945,1.1596,1.3547,1.2649,0.93105,111.07,1.04495,1.5979,1.86675,0.91795,0.6757,80.605,1.6697,1.95065,0.8785,0.6466,77.135,0.856,1.4668,1.07965,128.795,1.71355,1.2613,150.47,0.73605,87.81,119.295
2021-10-08,0.7309,0.6941,1.1569,1.3613,1.2471,0.9273,112.235,1.053,1.58285,1.8625,0.9115,0.67775,82.035,1.6668,1.96125,0.8656,0.64365,77.905,0.84985,1.4428,1.0728,129.84,1.6977,1.26235,152.785,0.74355,89.995,121.035
2021-10-15,0.7422,0.7065,1.1602,1.37515,1.2368,0.9228,114.215,1.0508,1.5623,1.85215,0.9184,0.68515,84.82,1.64165,1.94625,0.874,0.65205,80.72,0.8435,1.4348,1.07045,132.51,1.701,1.26905,157.095,0.74605,92.355,123.79
2021-10-22,0.7465,0.7155,1.1649,1.3753,1.2369,0.916,113.475,1.04335,1.5605,1.8423,0.92335,0.6838,84.71,1.6281,1.92215,0.885,0.6554,81.19,0.847,1.44085,1.06705,132.19,1.7011,1.25975,156.065,0.74055,91.74,123.88
2021-10-29,0.7522,0.7166,1.1563,1.3693,1.2389,0.9158,114.015,1.04965,1.53725,1.8204,0.9319,0.68885,85.76,1.6136,1.9108,0.8878,0.65625,81.705,0.84445,1.43255,1.05895,131.84,1.6964,1.254,156.12,0.7392,92.03,124.495
2021-11-05,0.7402,0.7117,1.15675,1.3497,1.2456,0.9123,113.415,1.04005,1.56275,1.82345,0.922,0.67525,83.95,1.62535,1.89645,0.8865,0.6493,80.715,0.857,1.44085,1.0553,131.195,1.68115,1.23135,153.075,0.7324,91.055,124.315
2021-11-12,0.7333,0.7049,1.1452,1.3415,1.2544,0.92135,113.865,1.0403,1.5617,1.8294,0.91985,0.67565,83.495,1.62465,1.9031,0.8842,0.64945,80.265,0.85365,1.43655,1.05515,130.4,1.6828,1.23595,152.75,0.7345,90.775,123.585
2021-11-19,0.7235,0.7012,1.1289,1.3454,1.264,0.9283,113.995,1.0318,1.56035,1.85955,0.9145,0.67165,82.475,1.61,1.9187,0.8863,0.6509,79.935,0.8391,1.42695,1.04795,128.69,1.7006,1.24895,153.37,0.7344,90.185,122.8
2021-11-26,0.7125,0.6828,1.1319,1.3342,1.2788,0.9241,113.325,1.04435,1.58865,1.87205,0.9111,0.6584,80.73,1.6591,1.9551,0.8725,0.63045,77.3,0.8486,1.4475,1.046,128.25,1.7057,1.2326,151.135,0.72265,88.6,122.61
2021-12-03,0.7002,0.67415,1.1315,1.3233,1.2844,0.918,112.815,1.03865,1.616,1.88985,0.89935,0.6428,78.99,1.6784,1.9629,0.86585,0.61885,76.055,0.85505,1.4533,1.0387,127.65,1.69965,1.21475,149.29,0.71475,87.835,122.895
2021-12-10,0.7172,0.6799,1.1313,1.3272,1.2722,0.9211,113.385,1.05485,1.5774,1.85055,0.91245,0.6606,81.315,1.6639,1.95205,0.865,0.62625,77.09,0.8524,1.43925,1.04205,128.27,1.68845,1.22245,150.485,0.72405,89.125,123.1
2021-12-17,0.7125,0.6739,1.1241,1.3244,1.2888,0.92385,113.685,1.05725,1.5775,1.85815,0.9187,0.6582,81.0,1.6679,1.9646,0.8689,0.6226,76.615,0.84895,1.4493,1.03845,127.78,1.7071,1.22315,150.515,0.7165,88.165,123.055
2021-12-24,0.7225,0.68165,1.1319,1.3387,1.28125,0.91935,114.425,1.05995,1.56665,1.8529,0.9257,0.66425,82.675,1.6605,1.9639,0.87335,0.6267,77.995,0.8455,1.45025,1.04065,129.52,1.7152,1.23075,153.18,0.71755,89.31,124.465
2021-12-31,0.7261,0.6826,1.137,1.3531,1.2636,0.9124,115.095,1.06375,1.5659,1.8635,0.9175,0.6625,83.57,1.6657,1.98225,0.8625,0.6228,78.565,0.8403,1.4367,1.0374,130.86,1.7098,1.23455,155.735,0.72205,91.085,126.145
2022-01-07,0.7179,0.6782,1.1361,1.35885,1.2646,0.91895,115.565,1.05855,1.5825,1.89285,0.90785,0.6597,82.965,1.6752,2.0036,0.85765,0.6232,78.375,0.83605,1.4367,1.04405,131.29,1.7184,1.2487,157.035,0.72665,91.385,125.755
2022-01-14,0.7207,0.6799,1.1416,1.3675,1.2555,0.91405,114.215,1.06005,1.584,1.89745,0.90485,0.6588,82.315,1.6791,2.0113,0.8536,0.62145,77.655,0.8348,1.4333,1.04345,130.39,1.7169,1.25,156.19,0.72805,90.975,124.955
2022-01-21,0.7184,0.6722,1.1342,1.3556,1.2583,0.9115,113.695,1.06875,1.5788,1.88695,0.90395,0.6548,81.68,1.6873,2.0167,0.8458,0.6127,76.425,0.83665,1.42715,1.0338,128.95,1.70575,1.2356,154.125,0.72435,90.355,124.735
2022-01-28,0.6987,0.6536,1.1145,1.34055,1.27635,0.93085,115.255,1.069,1.5951,1.9186,0.8918,0.6504,80.53,1.70515,2.05105,0.8342,0.6084,75.33,0.83135,1.4225,1.03745,128.45,1.711,1.24785,154.505,0.7293,90.3,123.815
